"","id","name","tool","adoption","downloads","month","qa","info","popularity"
"275",275,"advlib","other-github","2016-10-29 20:08:13",346,"2016-09-01 00:00:00",0,0,0
"276",276,"advlib","other-github","2016-10-29 20:08:13",486,"2016-10-01 00:00:00",0,0,0
"277",277,"advlib","other-github","2016-10-29 20:08:13",377,"2016-11-01 00:00:00",0,0,0
"278",278,"advlib","other-github","2016-10-29 20:08:13",115,"2016-12-01 00:00:00",0,0,0
"279",279,"advlib","other-github","2016-10-29 20:08:13",562,"2017-01-01 00:00:00",0,0,0
"280",280,"advlib","other-github","2016-10-29 20:08:13",406,"2017-02-01 00:00:00",0,0,0
"281",281,"advlib","other-github","2016-10-29 20:08:13",451,"2017-03-01 00:00:00",0,0,0
"282",282,"advlib","other-github","2016-10-29 20:08:13",354,"2017-04-01 00:00:00",0,0,0
"283",283,"advlib","other-github","2016-10-29 20:08:13",545,"2017-05-01 00:00:00",0,0,0
"284",284,"advlib","other-github","2016-10-29 20:08:13",286,"2017-06-01 00:00:00",0,0,0
"285",285,"advlib","other-github","2016-10-29 20:08:13",304,"2017-07-01 00:00:00",0,0,0
"286",286,"aem-react-js","travis","2016-10-28 11:17:49",56,"2016-01-01 00:00:00",1,1,0
"287",287,"aem-react-js","travis","2016-10-28 11:17:49",210,"2016-02-01 00:00:00",1,1,0
"288",288,"aem-react-js","travis","2016-10-28 11:17:49",261,"2016-03-01 00:00:00",1,1,0
"289",289,"aem-react-js","travis","2016-10-28 11:17:49",206,"2016-04-01 00:00:00",1,1,0
"290",290,"aem-react-js","travis","2016-10-28 11:17:49",92,"2016-05-01 00:00:00",1,1,0
"291",291,"aem-react-js","travis","2016-10-28 11:17:49",52,"2016-06-01 00:00:00",1,1,0
"292",292,"aem-react-js","travis","2016-10-28 11:17:49",63,"2016-07-01 00:00:00",1,1,0
"293",293,"aem-react-js","travis","2016-10-28 11:17:49",207,"2016-08-01 00:00:00",1,1,0
"294",294,"aem-react-js","travis","2016-10-28 11:17:49",326,"2016-09-01 00:00:00",1,1,0
"295",295,"aem-react-js","travis","2016-10-28 11:17:49",313,"2016-10-01 00:00:00",1,1,0
"296",296,"aem-react-js","travis","2016-10-28 11:17:49",203,"2016-11-01 00:00:00",1,1,0
"297",297,"aem-react-js","travis","2016-10-28 11:17:49",87,"2016-12-01 00:00:00",1,1,0
"298",298,"aem-react-js","travis","2016-10-28 11:17:49",124,"2017-01-01 00:00:00",1,1,0
"299",299,"aem-react-js","travis","2016-10-28 11:17:49",152,"2017-02-01 00:00:00",1,1,0
"300",300,"aem-react-js","travis","2016-10-28 11:17:49",446,"2017-03-01 00:00:00",1,1,0
"301",301,"aem-react-js","travis","2016-10-28 11:17:49",117,"2017-04-01 00:00:00",1,1,0
"302",302,"aem-react-js","travis","2016-10-28 11:17:49",136,"2017-05-01 00:00:00",1,1,0
"303",303,"aem-react-js","travis","2016-10-28 11:17:49",79,"2017-06-01 00:00:00",1,1,0
"304",304,"aem-react-js","travis","2016-10-28 11:17:49",238,"2017-07-01 00:00:00",1,1,0
"305",305,"aero","npm-version","2016-02-10 00:56:42",563,"2015-05-01 00:00:00",1,1,1
"306",306,"aero","npm-version","2016-02-10 00:56:42",1054,"2015-06-01 00:00:00",1,1,1
"307",307,"aero","npm-version","2016-02-10 00:56:42",957,"2015-07-01 00:00:00",1,1,1
"308",308,"aero","npm-version","2016-02-10 00:56:42",734,"2015-08-01 00:00:00",1,1,1
"309",309,"aero","npm-version","2016-02-10 00:56:42",717,"2015-09-01 00:00:00",1,1,1
"310",310,"aero","npm-version","2016-02-10 00:56:42",1856,"2015-10-01 00:00:00",1,1,1
"311",311,"aero","npm-version","2016-02-10 00:56:42",13016,"2015-11-01 00:00:00",1,1,1
"312",312,"aero","npm-version","2016-02-10 00:56:42",3799,"2015-12-01 00:00:00",1,1,1
"313",313,"aero","npm-version","2016-02-10 00:56:42",8297,"2016-01-01 00:00:00",1,1,1
"314",314,"aero","npm-version","2016-02-10 00:56:42",10995,"2016-02-01 00:00:00",1,1,1
"315",315,"aero","npm-version","2016-02-10 00:56:42",14517,"2016-03-01 00:00:00",1,1,1
"316",316,"aero","npm-version","2016-02-10 00:56:42",6298,"2016-04-01 00:00:00",1,1,1
"317",317,"aero","npm-version","2016-02-10 00:56:42",4705,"2016-05-01 00:00:00",1,1,1
"318",318,"aero","npm-version","2016-02-10 00:56:42",2450,"2016-06-01 00:00:00",1,1,1
"319",319,"aero","npm-version","2016-02-10 00:56:42",1056,"2016-07-01 00:00:00",1,1,1
"320",320,"aero","npm-version","2016-02-10 00:56:42",8920,"2016-08-01 00:00:00",1,1,1
"321",321,"aero","npm-version","2016-02-10 00:56:42",18799,"2016-09-01 00:00:00",1,1,1
"322",322,"aero","npm-version","2016-02-10 00:56:42",5639,"2016-10-01 00:00:00",1,1,1
"323",323,"aero","npm-version","2016-02-10 00:56:42",5269,"2016-11-01 00:00:00",1,1,1
"324",324,"aes-js","npm-version","2016-02-27 02:41:01",1034,"2015-05-01 00:00:00",0,1,0
"325",325,"aes-js","npm-version","2016-02-27 02:41:01",2100,"2015-06-01 00:00:00",0,1,0
"326",326,"aes-js","npm-version","2016-02-27 02:41:01",1057,"2015-07-01 00:00:00",0,1,0
"327",327,"aes-js","npm-version","2016-02-27 02:41:01",631,"2015-08-01 00:00:00",0,1,0
"328",328,"aes-js","npm-version","2016-02-27 02:41:01",4904,"2015-09-01 00:00:00",0,1,0
"329",329,"aes-js","npm-version","2016-02-27 02:41:01",294,"2015-10-01 00:00:00",0,1,0
"330",330,"aes-js","npm-version","2016-02-27 02:41:01",574,"2015-11-01 00:00:00",0,1,0
"331",331,"aes-js","npm-version","2016-02-27 02:41:01",589,"2015-12-01 00:00:00",0,1,0
"332",332,"aes-js","npm-version","2016-02-27 02:41:01",663,"2016-01-01 00:00:00",0,1,0
"333",333,"aes-js","npm-version","2016-02-27 02:41:01",1581,"2016-02-01 00:00:00",0,1,0
"334",334,"aes-js","npm-version","2016-02-27 02:41:01",3505,"2016-03-01 00:00:00",0,1,0
"335",335,"aes-js","npm-version","2016-02-27 02:41:01",17279,"2016-04-01 00:00:00",0,1,0
"336",336,"aes-js","npm-version","2016-02-27 02:41:01",32561,"2016-05-01 00:00:00",0,1,0
"337",337,"aes-js","npm-version","2016-02-27 02:41:01",4289,"2016-06-01 00:00:00",0,1,0
"338",338,"aes-js","npm-version","2016-02-27 02:41:01",3522,"2016-07-01 00:00:00",0,1,0
"339",339,"aes-js","npm-version","2016-02-27 02:41:01",7965,"2016-08-01 00:00:00",0,1,0
"340",340,"aes-js","npm-version","2016-02-27 02:41:01",8324,"2016-09-01 00:00:00",0,1,0
"341",341,"aes-js","npm-version","2016-02-27 02:41:01",12444,"2016-10-01 00:00:00",0,1,0
"342",342,"aes-js","npm-version","2016-02-27 02:41:01",13988,"2016-11-01 00:00:00",0,1,0
"343",343,"afinn-96","travis","2016-07-24 12:11:34",30,"2015-10-01 00:00:00",1,0,0
"344",344,"afinn-96","travis","2016-07-24 12:11:34",6850,"2015-11-01 00:00:00",1,0,0
"345",345,"afinn-96","travis","2016-07-24 12:11:34",132,"2015-12-01 00:00:00",1,0,0
"346",346,"afinn-96","travis","2016-07-24 12:11:34",70,"2016-01-01 00:00:00",1,0,0
"347",347,"afinn-96","travis","2016-07-24 12:11:34",116,"2016-02-01 00:00:00",1,0,0
"348",348,"afinn-96","travis","2016-07-24 12:11:34",184,"2016-03-01 00:00:00",1,0,0
"349",349,"afinn-96","travis","2016-07-24 12:11:34",174,"2016-04-01 00:00:00",1,0,0
"350",350,"afinn-96","travis","2016-07-24 12:11:34",101,"2016-05-01 00:00:00",1,0,0
"351",351,"afinn-96","travis","2016-07-24 12:11:34",42,"2016-06-01 00:00:00",1,0,0
"352",352,"afinn-96","travis","2016-07-24 12:11:34",98,"2016-07-01 00:00:00",1,0,0
"353",353,"afinn-96","travis","2016-07-24 12:11:34",128,"2016-08-01 00:00:00",1,0,0
"354",354,"afinn-96","travis","2016-07-24 12:11:34",93,"2016-09-01 00:00:00",1,0,0
"355",355,"afinn-96","travis","2016-07-24 12:11:34",129,"2016-10-01 00:00:00",1,0,0
"356",356,"afinn-96","travis","2016-07-24 12:11:34",169,"2016-11-01 00:00:00",1,0,0
"357",357,"afinn-96","travis","2016-07-24 12:11:34",50,"2016-12-01 00:00:00",1,0,0
"358",358,"afinn-96","travis","2016-07-24 12:11:34",41,"2017-01-01 00:00:00",1,0,0
"359",359,"afinn-96","travis","2016-07-24 12:11:34",62,"2017-02-01 00:00:00",1,0,0
"360",360,"afinn-96","travis","2016-07-24 12:11:34",104,"2017-03-01 00:00:00",1,0,0
"361",361,"afinn-96","travis","2016-07-24 12:11:34",68,"2017-04-01 00:00:00",1,0,0
"362",362,"aflow.js","travis","2016-01-16 15:05:18",83,"2015-04-01 00:00:00",1,0,0
"363",363,"aflow.js","travis","2016-01-16 15:05:18",77,"2015-05-01 00:00:00",1,0,0
"364",364,"aflow.js","travis","2016-01-16 15:05:18",128,"2015-06-01 00:00:00",1,0,0
"365",365,"aflow.js","travis","2016-01-16 15:05:18",134,"2015-07-01 00:00:00",1,0,0
"366",366,"aflow.js","travis","2016-01-16 15:05:18",119,"2015-08-01 00:00:00",1,0,0
"367",367,"aflow.js","travis","2016-01-16 15:05:18",28,"2015-09-01 00:00:00",1,0,0
"368",368,"aflow.js","travis","2016-01-16 15:05:18",22,"2015-10-01 00:00:00",1,0,0
"369",369,"aflow.js","travis","2016-01-16 15:05:18",31,"2015-11-01 00:00:00",1,0,0
"370",370,"aflow.js","travis","2016-01-16 15:05:18",30,"2015-12-01 00:00:00",1,0,0
"371",371,"aflow.js","travis","2016-01-16 15:05:18",103,"2016-01-01 00:00:00",1,0,0
"372",372,"aflow.js","travis","2016-01-16 15:05:18",80,"2016-02-01 00:00:00",1,0,0
"373",373,"aflow.js","travis","2016-01-16 15:05:18",151,"2016-03-01 00:00:00",1,0,0
"374",374,"aflow.js","travis","2016-01-16 15:05:18",197,"2016-04-01 00:00:00",1,0,0
"375",375,"aflow.js","travis","2016-01-16 15:05:18",73,"2016-05-01 00:00:00",1,0,0
"376",376,"aflow.js","travis","2016-01-16 15:05:18",103,"2016-06-01 00:00:00",1,0,0
"377",377,"aflow.js","travis","2016-01-16 15:05:18",41,"2016-07-01 00:00:00",1,0,0
"378",378,"aflow.js","travis","2016-01-16 15:05:18",103,"2016-08-01 00:00:00",1,0,0
"379",379,"aflow.js","travis","2016-01-16 15:05:18",84,"2016-09-01 00:00:00",1,0,0
"380",380,"aflow.js","travis","2016-01-16 15:05:18",122,"2016-10-01 00:00:00",1,0,0
"381",381,"aframe-react","other-github","2016-10-06 15:43:10",221,"2016-01-01 00:00:00",1,0,1
"382",382,"aframe-react","other-github","2016-10-06 15:43:10",286,"2016-02-01 00:00:00",1,0,1
"383",383,"aframe-react","other-github","2016-10-06 15:43:10",369,"2016-03-01 00:00:00",1,0,1
"384",384,"aframe-react","other-github","2016-10-06 15:43:10",375,"2016-04-01 00:00:00",1,0,1
"385",385,"aframe-react","other-github","2016-10-06 15:43:10",308,"2016-05-01 00:00:00",1,0,1
"386",386,"aframe-react","other-github","2016-10-06 15:43:10",185,"2016-06-01 00:00:00",1,0,1
"387",387,"aframe-react","other-github","2016-10-06 15:43:10",174,"2016-07-01 00:00:00",1,0,1
"388",388,"aframe-react","other-github","2016-10-06 15:43:10",302,"2016-08-01 00:00:00",1,0,1
"389",389,"aframe-react","other-github","2016-10-06 15:43:10",334,"2016-09-01 00:00:00",1,0,1
"390",390,"aframe-react","other-github","2016-10-06 15:43:10",1664,"2016-10-01 00:00:00",1,0,1
"391",391,"aframe-react","other-github","2016-10-06 15:43:10",1041,"2016-11-01 00:00:00",1,0,1
"392",392,"aframe-react","other-github","2016-10-06 15:43:10",890,"2016-12-01 00:00:00",1,0,1
"393",393,"aframe-react","other-github","2016-10-06 15:43:10",924,"2017-01-01 00:00:00",1,0,1
"394",394,"aframe-react","other-github","2016-10-06 15:43:10",643,"2017-02-01 00:00:00",1,0,1
"395",395,"aframe-react","other-github","2016-10-06 15:43:10",2189,"2017-03-01 00:00:00",1,0,1
"396",396,"aframe-react","other-github","2016-10-06 15:43:10",2492,"2017-04-01 00:00:00",1,0,1
"397",397,"aframe-react","other-github","2016-10-06 15:43:10",1442,"2017-05-01 00:00:00",1,0,1
"398",398,"aframe-react","other-github","2016-10-06 15:43:10",1550,"2017-06-01 00:00:00",1,0,1
"399",399,"aframe-react","other-github","2016-10-06 15:43:10",1900,"2017-07-01 00:00:00",1,0,1
"400",400,"aftership","travis","2016-01-20 18:28:24",527,"2015-04-01 00:00:00",1,1,1
"401",401,"aftership","travis","2016-01-20 18:28:24",337,"2015-05-01 00:00:00",1,1,1
"402",402,"aftership","travis","2016-01-20 18:28:24",334,"2015-06-01 00:00:00",1,1,1
"403",403,"aftership","travis","2016-01-20 18:28:24",412,"2015-07-01 00:00:00",1,1,1
"404",404,"aftership","travis","2016-01-20 18:28:24",689,"2015-08-01 00:00:00",1,1,1
"405",405,"aftership","travis","2016-01-20 18:28:24",891,"2015-09-01 00:00:00",1,1,1
"406",406,"aftership","travis","2016-01-20 18:28:24",928,"2015-10-01 00:00:00",1,1,1
"407",407,"aftership","travis","2016-01-20 18:28:24",931,"2015-11-01 00:00:00",1,1,1
"408",408,"aftership","travis","2016-01-20 18:28:24",849,"2015-12-01 00:00:00",1,1,1
"409",409,"aftership","travis","2016-01-20 18:28:24",617,"2016-01-01 00:00:00",1,1,1
"410",410,"aftership","travis","2016-01-20 18:28:24",1728,"2016-02-01 00:00:00",1,1,1
"411",411,"aftership","travis","2016-01-20 18:28:24",1719,"2016-03-01 00:00:00",1,1,1
"412",412,"aftership","travis","2016-01-20 18:28:24",1539,"2016-04-01 00:00:00",1,1,1
"413",413,"aftership","travis","2016-01-20 18:28:24",2528,"2016-05-01 00:00:00",1,1,1
"414",414,"aftership","travis","2016-01-20 18:28:24",1539,"2016-06-01 00:00:00",1,1,1
"415",415,"aftership","travis","2016-01-20 18:28:24",1041,"2016-07-01 00:00:00",1,1,1
"416",416,"aftership","travis","2016-01-20 18:28:24",1750,"2016-08-01 00:00:00",1,1,1
"417",417,"aftership","travis","2016-01-20 18:28:24",1261,"2016-09-01 00:00:00",1,1,1
"418",418,"aftership","travis","2016-01-20 18:28:24",1320,"2016-10-01 00:00:00",1,1,1
"419",419,"ag-grid","cdnjs","2016-10-28 14:46:55",6653,"2016-01-01 00:00:00",0,0,1
"420",420,"ag-grid","cdnjs","2016-10-28 14:46:55",9951,"2016-02-01 00:00:00",0,0,1
"421",421,"ag-grid","cdnjs","2016-10-28 14:46:55",11095,"2016-03-01 00:00:00",0,0,1
"422",422,"ag-grid","cdnjs","2016-10-28 14:46:55",12921,"2016-04-01 00:00:00",0,0,1
"423",423,"ag-grid","cdnjs","2016-10-28 14:46:55",14901,"2016-05-01 00:00:00",0,0,1
"424",424,"ag-grid","cdnjs","2016-10-28 14:46:55",20840,"2016-06-01 00:00:00",0,0,1
"425",425,"ag-grid","cdnjs","2016-10-28 14:46:55",20011,"2016-07-01 00:00:00",0,0,1
"426",426,"ag-grid","cdnjs","2016-10-28 14:46:55",28418,"2016-08-01 00:00:00",0,0,1
"427",427,"ag-grid","cdnjs","2016-10-28 14:46:55",32342,"2016-09-01 00:00:00",0,0,1
"428",428,"ag-grid","cdnjs","2016-10-28 14:46:55",38821,"2016-10-01 00:00:00",0,0,1
"429",429,"ag-grid","cdnjs","2016-10-28 14:46:55",22511,"2016-11-01 00:00:00",0,0,1
"430",430,"ag-grid","cdnjs","2016-10-28 14:46:55",20935,"2016-12-01 00:00:00",0,0,1
"431",431,"ag-grid","cdnjs","2016-10-28 14:46:55",28596,"2017-01-01 00:00:00",0,0,1
"432",432,"ag-grid","cdnjs","2016-10-28 14:46:55",32013,"2017-02-01 00:00:00",0,0,1
"433",433,"ag-grid","cdnjs","2016-10-28 14:46:55",40154,"2017-03-01 00:00:00",0,0,1
"434",434,"ag-grid","cdnjs","2016-10-28 14:46:55",40560,"2017-04-01 00:00:00",0,0,1
"435",435,"ag-grid","cdnjs","2016-10-28 14:46:55",48931,"2017-05-01 00:00:00",0,0,1
"436",436,"ag-grid","cdnjs","2016-10-28 14:46:55",60768,"2017-06-01 00:00:00",0,0,1
"437",437,"ag-grid","cdnjs","2016-10-28 14:46:55",101520,"2017-07-01 00:00:00",0,0,1
"438",438,"ag-sockets","travis","2016-03-28 22:09:37",153,"2015-06-01 00:00:00",1,1,0
"439",439,"ag-sockets","travis","2016-03-28 22:09:37",160,"2015-07-01 00:00:00",1,1,0
"440",440,"ag-sockets","travis","2016-03-28 22:09:37",147,"2015-08-01 00:00:00",1,1,0
"441",441,"ag-sockets","travis","2016-03-28 22:09:37",45,"2015-09-01 00:00:00",1,1,0
"442",442,"ag-sockets","travis","2016-03-28 22:09:37",33,"2015-10-01 00:00:00",1,1,0
"443",443,"ag-sockets","travis","2016-03-28 22:09:37",91,"2015-11-01 00:00:00",1,1,0
"444",444,"ag-sockets","travis","2016-03-28 22:09:37",87,"2015-12-01 00:00:00",1,1,0
"445",445,"ag-sockets","travis","2016-03-28 22:09:37",62,"2016-01-01 00:00:00",1,1,0
"446",446,"ag-sockets","travis","2016-03-28 22:09:37",98,"2016-02-01 00:00:00",1,1,0
"447",447,"ag-sockets","travis","2016-03-28 22:09:37",468,"2016-03-01 00:00:00",1,1,0
"448",448,"ag-sockets","travis","2016-03-28 22:09:37",1191,"2016-04-01 00:00:00",1,1,0
"449",449,"ag-sockets","travis","2016-03-28 22:09:37",423,"2016-05-01 00:00:00",1,1,0
"450",450,"ag-sockets","travis","2016-03-28 22:09:37",159,"2016-06-01 00:00:00",1,1,0
"451",451,"ag-sockets","travis","2016-03-28 22:09:37",1946,"2016-07-01 00:00:00",1,1,0
"452",452,"ag-sockets","travis","2016-03-28 22:09:37",1386,"2016-08-01 00:00:00",1,1,0
"453",453,"ag-sockets","travis","2016-03-28 22:09:37",833,"2016-09-01 00:00:00",1,1,0
"454",454,"ag-sockets","travis","2016-03-28 22:09:37",1159,"2016-10-01 00:00:00",1,1,0
"455",455,"ag-sockets","travis","2016-03-28 22:09:37",627,"2016-11-01 00:00:00",1,1,0
"456",456,"ag-sockets","travis","2016-03-28 22:09:37",441,"2016-12-01 00:00:00",1,1,0
"457",457,"agnostic","npm-version","2016-08-10 02:15:08",28,"2015-11-01 00:00:00",1,1,0
"458",458,"agnostic","npm-version","2016-08-10 02:15:08",26,"2015-12-01 00:00:00",1,1,0
"459",459,"agnostic","npm-version","2016-08-10 02:15:08",24,"2016-01-01 00:00:00",1,1,0
"460",460,"agnostic","npm-version","2016-08-10 02:15:08",27,"2016-02-01 00:00:00",1,1,0
"461",461,"agnostic","npm-version","2016-08-10 02:15:08",40,"2016-03-01 00:00:00",1,1,0
"462",462,"agnostic","npm-version","2016-08-10 02:15:08",48,"2016-04-01 00:00:00",1,1,0
"463",463,"agnostic","npm-version","2016-08-10 02:15:08",25,"2016-05-01 00:00:00",1,1,0
"464",464,"agnostic","npm-version","2016-08-10 02:15:08",11,"2016-06-01 00:00:00",1,1,0
"465",465,"agnostic","npm-version","2016-08-10 02:15:08",11,"2016-07-01 00:00:00",1,1,0
"466",466,"agnostic","npm-version","2016-08-10 02:15:08",968,"2016-08-01 00:00:00",1,1,0
"467",467,"agnostic","npm-version","2016-08-10 02:15:08",1072,"2016-09-01 00:00:00",1,1,0
"468",468,"agnostic","npm-version","2016-08-10 02:15:08",347,"2016-10-01 00:00:00",1,1,0
"469",469,"agnostic","npm-version","2016-08-10 02:15:08",370,"2016-11-01 00:00:00",1,1,0
"470",470,"agnostic","npm-version","2016-08-10 02:15:08",354,"2016-12-01 00:00:00",1,1,0
"471",471,"agnostic","npm-version","2016-08-10 02:15:08",211,"2017-01-01 00:00:00",1,1,0
"472",472,"agnostic","npm-version","2016-08-10 02:15:08",238,"2017-02-01 00:00:00",1,1,0
"473",473,"agnostic","npm-version","2016-08-10 02:15:08",359,"2017-03-01 00:00:00",1,1,0
"474",474,"agnostic","npm-version","2016-08-10 02:15:08",125,"2017-04-01 00:00:00",1,1,0
"475",475,"agnostic","npm-version","2016-08-10 02:15:08",248,"2017-05-01 00:00:00",1,1,0
"476",476,"aics","travis","2016-09-29 16:58:34",198,"2015-12-01 00:00:00",1,0,0
"477",477,"aics","travis","2016-09-29 16:58:34",1291,"2016-01-01 00:00:00",1,0,0
"478",478,"aics","travis","2016-09-29 16:58:34",1774,"2016-02-01 00:00:00",1,0,0
"479",479,"aics","travis","2016-09-29 16:58:34",1370,"2016-03-01 00:00:00",1,0,0
"480",480,"aics","travis","2016-09-29 16:58:34",1000,"2016-04-01 00:00:00",1,0,0
"481",481,"aics","travis","2016-09-29 16:58:34",725,"2016-05-01 00:00:00",1,0,0
"482",482,"aics","travis","2016-09-29 16:58:34",242,"2016-06-01 00:00:00",1,0,0
"483",483,"aics","travis","2016-09-29 16:58:34",3698,"2016-07-01 00:00:00",1,0,0
"484",484,"aics","travis","2016-09-29 16:58:34",401,"2016-08-01 00:00:00",1,0,0
"485",485,"aics","travis","2016-09-29 16:58:34",5422,"2016-09-01 00:00:00",1,0,0
"486",486,"aics","travis","2016-09-29 16:58:34",1606,"2016-10-01 00:00:00",1,0,0
"487",487,"aics","travis","2016-09-29 16:58:34",1010,"2016-11-01 00:00:00",1,0,0
"488",488,"aics","travis","2016-09-29 16:58:34",312,"2016-12-01 00:00:00",1,0,0
"489",489,"aics","travis","2016-09-29 16:58:34",358,"2017-01-01 00:00:00",1,0,0
"490",490,"aics","travis","2016-09-29 16:58:34",958,"2017-02-01 00:00:00",1,0,0
"491",491,"aics","travis","2016-09-29 16:58:34",891,"2017-03-01 00:00:00",1,0,0
"492",492,"aics","travis","2016-09-29 16:58:34",297,"2017-04-01 00:00:00",1,0,0
"493",493,"aics","travis","2016-09-29 16:58:34",569,"2017-05-01 00:00:00",1,0,0
"494",494,"aics","travis","2016-09-29 16:58:34",123,"2017-06-01 00:00:00",1,0,0
"495",495,"air","travis","2016-01-10 08:35:32",48,"2015-04-01 00:00:00",1,1,0
"496",496,"air","travis","2016-01-10 08:35:32",52,"2015-05-01 00:00:00",1,1,0
"497",497,"air","travis","2016-01-10 08:35:32",46,"2015-06-01 00:00:00",1,1,0
"498",498,"air","travis","2016-01-10 08:35:32",50,"2015-07-01 00:00:00",1,1,0
"499",499,"air","travis","2016-01-10 08:35:32",39,"2015-08-01 00:00:00",1,1,0
"500",500,"air","travis","2016-01-10 08:35:32",18,"2015-09-01 00:00:00",1,1,0
"501",501,"air","travis","2016-01-10 08:35:32",54,"2015-10-01 00:00:00",1,1,0
"502",502,"air","travis","2016-01-10 08:35:32",99,"2015-11-01 00:00:00",1,1,0
"503",503,"air","travis","2016-01-10 08:35:32",45,"2015-12-01 00:00:00",1,1,0
"504",504,"air","travis","2016-01-10 08:35:32",33,"2016-01-01 00:00:00",1,1,0
"505",505,"air","travis","2016-01-10 08:35:32",596,"2016-02-01 00:00:00",1,1,0
"506",506,"air","travis","2016-01-10 08:35:32",362,"2016-03-01 00:00:00",1,1,0
"507",507,"air","travis","2016-01-10 08:35:32",298,"2016-04-01 00:00:00",1,1,0
"508",508,"air","travis","2016-01-10 08:35:32",146,"2016-05-01 00:00:00",1,1,0
"509",509,"air","travis","2016-01-10 08:35:32",50,"2016-06-01 00:00:00",1,1,0
"510",510,"air","travis","2016-01-10 08:35:32",74,"2016-07-01 00:00:00",1,1,0
"511",511,"air","travis","2016-01-10 08:35:32",129,"2016-08-01 00:00:00",1,1,0
"512",512,"air","travis","2016-01-10 08:35:32",138,"2016-09-01 00:00:00",1,1,0
"513",513,"air","travis","2016-01-10 08:35:32",224,"2016-10-01 00:00:00",1,1,0
"514",514,"airbrake","circle","2016-06-06 13:47:28",8039,"2015-09-01 00:00:00",1,1,1
"515",515,"airbrake","circle","2016-06-06 13:47:28",24090,"2015-10-01 00:00:00",1,1,1
"516",516,"airbrake","circle","2016-06-06 13:47:28",34443,"2015-11-01 00:00:00",1,1,1
"517",517,"airbrake","circle","2016-06-06 13:47:28",29694,"2015-12-01 00:00:00",1,1,1
"518",518,"airbrake","circle","2016-06-06 13:47:28",36923,"2016-01-01 00:00:00",1,1,1
"519",519,"airbrake","circle","2016-06-06 13:47:28",46397,"2016-02-01 00:00:00",1,1,1
"520",520,"airbrake","circle","2016-06-06 13:47:28",63327,"2016-03-01 00:00:00",1,1,1
